episode,timestep,reward
55237,2354000,5.6385
55250,2356000,7.0462
55260,2358000,12.34
55273,2360000,4.6154
55283,2362000,11.7
55296,2364000,7.3846
55306,2366000,11.37
55317,2368000,9.4
55326,2370000,11.1444
55337,2372000,9.1364
55350,2374000,7.1
55363,2376000,7.1692
55375,2378000,8.4
55386,2380000,9.8909
55397,2382000,9.8909
55408,2384000,10.2
55417,2386000,11.6111
55427,2388000,9.9
55437,2390000,12.08
55448,2392000,9.4091
55461,2394000,7.2615
55477,2396000,5.8187
55488,2398000,8.3636
55498,2400000,8.82
55510,2402000,6.8833
55521,2404000,9.3273
55533,2406000,9.0
55548,2408000,5.72
55618,2410000,-0.4443
55686,2412000,-0.4221
55753,2414000,-0.7507
55822,2416000,-0.1783
55892,2418000,-0.2514
55961,2420000,-0.0174
56045,2422000,-1.1738
56129,2424000,-1.2488
56283,2426000,-0.4435
56436,2428000,-0.4307
56590,2430000,-0.5364
56744,2432000,-0.3143
56898,2434000,-0.3364
57052,2436000,-0.4558
57206,2438000,-0.5766
57359,2440000,-0.4477
57513,2442000,-0.3805
57667,2444000,-0.3403
57821,2446000,-0.3779
57975,2448000,-0.3623
58129,2450000,-0.3455
58283,2452000,-0.4221
58436,2454000,-0.3627
58589,2456000,-0.3359
58743,2458000,-0.3792
58897,2460000,-0.4974
59050,2462000,-0.3993
59204,2464000,-0.4727
59358,2466000,-0.4805
59512,2468000,-0.4234
59666,2470000,-0.3883
59820,2472000,-0.3052
59974,2474000,-0.3779
60127,2476000,-0.4817
60281,2478000,-0.4195
60434,2480000,-0.4536
60588,2482000,-0.4896
60741,2484000,-0.3078
60895,2486000,-0.4805
61049,2488000,-0.5617
61202,2490000,-0.4935
61356,2492000,-0.3818
61510,2494000,-0.339
61664,2496000,-0.4935
61818,2498000,-0.6
61972,2500000,-0.3935
62126,2502000,-0.3597
62279,2504000,-0.4255
62433,2506000,-0.3468
62587,2508000,-0.2766
62741,2510000,-0.5857
62895,2512000,-0.387
63049,2514000,-0.3857
63202,2516000,-0.4255
63356,2518000,-0.4623
63510,2520000,-0.5273
63664,2522000,-0.4143
63818,2524000,-0.4312
63972,2526000,-0.4403
64126,2528000,-0.5597
64279,2530000,-0.402
64433,2532000,-0.4883
64587,2534000,-0.3961
64741,2536000,-0.4987
64895,2538000,-0.4039
65049,2540000,-0.3896
65202,2542000,-0.4307
65356,2544000,-0.4831
65510,2546000,-0.4584
65664,2548000,-0.3909
65818,2550000,-0.4104
65972,2552000,-0.5286
66126,2554000,-0.3974
66279,2556000,-0.3444
66433,2558000,-0.3948
66587,2560000,-0.4039
66741,2562000,-0.4026
66895,2564000,-0.3636
67049,2566000,-0.3221
67202,2568000,-0.6621
67356,2570000,-0.2896
67510,2572000,-0.3792
67664,2574000,-0.5169
67818,2576000,-0.313
67972,2578000,-0.5688
68126,2580000,-0.3623
68279,2582000,-0.3954
68433,2584000,-0.3312
68587,2586000,-0.413
68741,2588000,-0.3091
68895,2590000,-0.4623
69049,2592000,-0.439
69202,2594000,-0.3026
69356,2596000,-0.3117
69510,2598000,-0.3805
69664,2600000,-0.461
69818,2602000,-0.5377
69972,2604000,-0.4156
70126,2606000,-0.4779
70279,2608000,-0.4621
70433,2610000,-0.3688
70587,2612000,-0.4052
70741,2614000,-0.3286
70895,2616000,-0.3468
71049,2618000,-0.4974
71202,2620000,-0.3444
71356,2622000,-0.4558
71510,2624000,-0.4597
71664,2626000,-0.4338
71818,2628000,-0.4208
71972,2630000,-0.5312
72126,2632000,-0.3519
72279,2634000,-0.2556
72433,2636000,-0.4416
72587,2638000,-0.4351
72741,2640000,-0.4922
72895,2642000,-0.487
73049,2644000,-0.3494
73202,2646000,-0.2935
73356,2648000,-0.3766
73510,2650000,-0.3571
73664,2652000,-0.3987
73818,2654000,-0.3091
73972,2656000,-0.413
74126,2658000,-0.4078
74279,2660000,-0.3719
74433,2662000,-0.4669
74587,2664000,-0.3299
74740,2666000,-0.3941
74894,2668000,-0.4286
75048,2670000,-0.4922
75202,2672000,-0.3909
75356,2674000,-0.4935
75510,2676000,-0.326
75661,2678000,-0.4404
75815,2680000,-0.3974
75969,2682000,-0.4545
76122,2684000,-0.4046
76276,2686000,-0.4065
76430,2688000,-0.3416
76584,2690000,-0.4571
76738,2692000,-0.3662
76892,2694000,-0.3831
77045,2696000,-0.3
77191,2698000,-0.5301
77343,2700000,-0.4737
77497,2702000,-0.5052
77650,2704000,-0.4046
77804,2706000,-0.4922
77958,2708000,-0.4675
78112,2710000,-0.539
78266,2712000,-0.3312
78420,2714000,-0.4325
78573,2716000,-0.4817
78727,2718000,-0.4571
78881,2720000,-0.5026
79035,2722000,-0.4935
79189,2724000,-0.3961
79343,2726000,-0.439
79497,2728000,-0.4468
79650,2730000,-0.4647
79804,2732000,-0.3584
79958,2734000,-0.4532
80112,2736000,-0.3727
80266,2738000,-0.3688
80420,2740000,-0.6078
80573,2742000,-0.3353
80727,2744000,-0.4753
80881,2746000,-0.3584
81035,2748000,-0.4208
81189,2750000,-0.2961
81343,2752000,-0.3312
81497,2754000,-0.3403
81650,2756000,-0.398
81804,2758000,-0.439
81958,2760000,-0.3532
82112,2762000,-0.4039
82266,2764000,-0.3662
82420,2766000,-0.3636
82573,2768000,-0.4373
82727,2770000,-0.3948
82881,2772000,-0.3455
83035,2774000,-0.4558
83189,2776000,-0.3766
83343,2778000,-0.3351
83497,2780000,-0.4532
83650,2782000,-0.3627
83804,2784000,-0.4442
83958,2786000,-0.4766
84112,2788000,-0.4403
84266,2790000,-0.3818
84420,2792000,-0.4961
84573,2794000,-0.4451
84727,2796000,-0.3805
84881,2798000,-0.4
85035,2800000,-0.426
85189,2802000,-0.3857
85343,2804000,-0.2961
85497,2806000,-0.2545
85650,2808000,-0.3693
85804,2810000,-0.4584
85958,2812000,-0.3442
86112,2814000,-0.4623
86266,2816000,-0.4468
86420,2818000,-0.4649
86573,2820000,-0.534
86727,2822000,-0.4052
86881,2824000,-0.4299
87035,2826000,-0.4805
87189,2828000,-0.3571
87343,2830000,-0.5532
87497,2832000,-0.4481
87650,2834000,-0.368
87804,2836000,-0.4805
87958,2838000,-0.5273
88112,2840000,-0.4221
88266,2842000,-0.4169
88420,2844000,-0.5584
88573,2846000,-0.3824
88727,2848000,-0.4403
88881,2850000,-0.4662
89035,2852000,-0.3506
89189,2854000,-0.3883
89343,2856000,-0.4299
89497,2858000,-0.3831
89650,2860000,-0.3118
89804,2862000,-0.4883
89958,2864000,-0.4597
90112,2866000,-0.3961
90266,2868000,-0.4039
90420,2870000,-0.3377
90573,2872000,-0.3523
90727,2874000,-0.4506
90881,2876000,-0.3532
91035,2878000,-0.3416
91189,2880000,-0.4208
91343,2882000,-0.374
91497,2884000,-0.3403
91650,2886000,-0.4216
91804,2888000,-0.3987
91958,2890000,-0.3182
92112,2892000,-0.3766
92266,2894000,-0.4403
92420,2896000,-0.4701
92573,2898000,-0.5039
92727,2900000,-0.3636
92881,2902000,-0.4364
93035,2904000,-0.3766
93189,2906000,-0.461
93343,2908000,-0.4221
93497,2910000,-0.3636
93650,2912000,-0.4098
93804,2914000,-0.5286
93958,2916000,-0.461
94112,2918000,-0.3883
94266,2920000,-0.4896
94420,2922000,-0.4039
94573,2924000,-0.4072
94727,2926000,-0.4182
94881,2928000,-0.3325
95035,2930000,-0.3935
95189,2932000,-0.3494
95343,2934000,-0.3623
95497,2936000,-0.4403
95650,2938000,-0.3549
95804,2940000,-0.4065
95958,2942000,-0.3662
96112,2944000,-0.4948
96266,2946000,-0.4805
96420,2948000,-0.4039
96573,2950000,-0.4033
96727,2952000,-0.3325
96881,2954000,-0.5234
97035,2956000,-0.4688
97189,2958000,-0.4377
97343,2960000,-0.3818
97497,2962000,-0.4935
97650,2964000,-0.4595
97804,2966000,-0.3688
97958,2968000,-0.4805
98112,2970000,-0.4052
98266,2972000,-0.3805
98420,2974000,-0.3519
98573,2976000,-0.449
98727,2978000,-0.3883
98881,2980000,-0.4662
99035,2982000,-0.4143
99189,2984000,-0.4
99343,2986000,-0.539
99497,2988000,-0.4286
99650,2990000,-0.3876
99804,2992000,-0.4688
99958,2994000,-0.4156
100112,2996000,-0.4558
100266,2998000,-0.2688
100420,3000000,-0.5325
